Unnamed: 0,tweet,sentiment
482553,last day of political science  i love that class,0.0
483329,@aplusk omg! U r soooooo preachy! Jeez! It's nice 2 help and stuff but you are seriously gettin 2 political! I miss punk'd Ashton ,0.0
483575,"Going back to work and watch training on TV.   I will take a nap on the government dime!!! Phone broke, so no texting ",0.0
484257,"@savvasmalamas I love politics, mate. Only problem is that I am feeling I belong in a very small minority... ",0.0
485177,@Lindsey_ I was very bummed to hear Obama did this ,0.0
486389,I'm being informed that I may not be eligible for unemployment 3 weeks after being told I am and spending my savings with that in mind ,0.0
489378,Praying for those in Iran... Their election can't even produce fair results because of the all the corruption!! ,0.0
489904,bored of non-inspiring and lazy colleagues.  where is the innovation? and the spirit? and the resolute government?,0.0
489933,@bm_ I'm just sooooo dissillusioned at our Democrat party lately. Things didn't have to be this way... ,0.0
491799,@john_peart My favourite show on the 4 network is the Daily Politics. I love Jon Stewart. HQ has no PG tips  But it is fairtrade tea :-s,0.0
492374,NSW budget today. No new rail funding expected ,0.0
494057,@freshalina Have you heard &quot;Barack That Ass &amp; Make It Go Obama&quot;  http://www.zshare.net/audio/603702232c32dce3/,0.0
494817,"@nealcampbell but but but, Obama is gonna save us all!! /puke.  Wish I could see what Pres. McCain would have done ",0.0
495230,ugh! political robo calls have started ,0.0
495385,#Iranelection Obama &quot;Deeply Troubled&quot;  By Iran Situation. Deeply troubled is a term I use for sore throat not cancer! http://bit.ly/11DmcE,0.0
495451,Peruvian guard dogs watching over the Palacio del Gobierno as we waited for President's greeting-no-show  http://twitpic.com/7i8h6,0.0
495495,I like that President @barackobama is putting health care reform as his top priority because I do not have comprehensive coverage  boooooo,0.0
496141,"back from school, long day at lest I snagged one class today, SCORE!! #deficit in #California is hard on us #community #college #students ",0.0
496292,@Polkadotperla sigh..... broken dreams    there's alot of obama look alikes!!!!!!!! it's still possible!!!! lol,0.0
496394,Lying in bed. Just wanna have a mimosa. Not in budget ,0.0
496885,had a good nite at work for once... made over budget! on the sad side.. hes been gone home for a month now ,0.0
496895,I have been unbelievably out of the loop in terms of news and politics lately...I miss the College Republicans at UCF (@ucfcrs). ,0.0
497808,"@livehereandnow LMFAO!!!!!! That is a good point though.. i feel bad for her now  oh well, maybe the next president will be ASIAN!",0.0
498159,"@sdevon  I'd love to, but it's a bit outside the budget considering I don't currently have any clients ",0.0
498455,First subj! Eco with Taxation... Prof? She's kind but the only thing I hate bout her is she's treating us like an elementary students ,0.0
499020,@jamesquek nothing in fact.  just need to know the budget then i can decide.,0.0
499600,DONALD TRUMP.........DONALD TRUMP   SO MUCH FOR RAW,0.0
499632,"i am so so mad, several good friends and teachers have been layed off because of this stupid budget crisis ",0.0
500341,@Rosenbergradio it's not the first time Trump is on the show. ,0.0
500871,@kittun i'm dying cause my unemployment check hasn't come in the mail yet  i wanna go to that one over the 17th so bad. frick.,0.0
501541,@parkerbrookie :yeah it definitely doesnt work  i was hoping it was like a secret # that could transfer you to Obama or something..,0.0
502196,"Gas prices go up everyday. YAY GOVERNMENT!  You suck, New York State.",0.0
502605,"political post, sorry    WTF is up with Obama admin reneging on the gay community? &quot;well, maybe in term 2...&quot; FU, no reelection for u!",0.0
502797,@gummibalu ha for my budget I am at most getting 5 Lol I am going to try and get them to down prices lol. For real nothing 4rm mac? ,0.0
503899,@shanicdesign no kidding&amp; he's the minister.   I blame his wife. Card carrying member of the PTL club. &amp; fan of glenn beck/hannity/etc,0.0
504501,iranian election much more interesting than transcendental idealism ,0.0
504901,"@Scott_T2112 Well I hope Medicare really takes care of her if anything happens! After watching Sicko, I don't know what to think ",0.0
505263,I'm being a nerd and watching &quot;Doctor Who&quot; ... I wish I could afford to buy all the DVD's  damn capitalism!!,0.0
505759,Why don't ppl like participating in simple conteststo win free stuff? Do I need to increase the value of the prize? 3Gs not in budget. ,0.0
505766,Why don't ppl like participating in simple contests to win free stuff? Do I need to increase the value of the prize? 3Gs not in budget. ,0.0
505787,"@ewferg Within current budget, a launcher/orbiter for ExoMars is the closest thing to a rover mission NASA can pull in the 2016 timeframe ",0.0
506321,Downside of unemployment? Waiting for the train at midnight so as not to waste $ on a cab. Trackball won't scroll down ,0.0
506458,"I've been used to staying at upscale hotels for my NKOTB travels, now I gotta budget, and it sucks  lol",0.0
506698,@aplusk yeah right!! This election was so rigged it stinks! I feel so bad for the people who are getting beaten up ,0.0
506998,Donald Trump is now the new owner of WWE Monday Night Raw.... YEP! I think I'm gonna stop watching wrestling soon... ,0.0
507110,"@bwen yeah jack suggested the SP20 as well, but it's over my budget ",0.0
507134,fuck'n boletos de aviÃ³n sooo out of my budget ,0.0
508373,getting sick of office politics!! ,0.0
508520,"Government supporters gonna have demonstration Tuesday, 3pm, Vali-e Asr Sq. Mousavi supporters will do the same, 5pm. violence expected ",0.0
508640,"Government supp gonna hv demonstration Tuesday, 3pm, Vali-e Asr Sq. Mousavi supp will do the same, 5pm. violence expected  (via @parastoo)",0.0
509275,@jun6lee good idea! But I'm on a budget. Boys will have to wait ,0.0
509348,"Lets Pray for Iranians Safety... I wish Obama does something, If It was Bush, He would not be saying what Obama just said... ",0.0
509976,@iranriggedelect We are pushing for our government to help you though. Our bureaucracy is thicker than molasses. Do it on your own ,0.0
510373,reading about irans election...............its making me miss iran ,0.0
510912,Iran's Disputed Election (in pictures): http://bit.ly/cFIcR Captivating at moments ,0.0
511050,Photos from the Iran's Disputed Election http://bit.ly/xwcZY  OMG... ,0.0
511227,@WomenVote_2010 I am asking for more info. Seems the politics is involved.  #Pisay,0.0
511615,This stuff in Iran makes me so thankful that I live in a country where I don't have to worry about being killed for political beliefs ,0.0
511929,4:30am and I am awake  Trying to catch up on all this Iran Election stuff.,0.0
512306,Tehran still in uproar over election. 7 killed in crossfire between protesters and police in riots Tuesday. Somber bedtime for me... ,0.0
512439,Seems the New Zealand economy is OK in most sectors except house building and government IT consulting. Even the builders are coping ,0.0
512743,"yeah, government forced us to do an exodus, buried our past memories forever. Things will never be the same again. ",0.0
513367, @BreakingNews BNO News   PRESIDENTIAL ELECTION AFTERMATH -- Iran's Guardian Council says it will recount only disputed ballot boxes  ...,0.0
513493,Government offices ordered all employees to attend in a rally today in Tehran to show support to Ahmadinejad   ,0.0
514980,#F1 FIA says budget cap will go ahead unchanged. Last nail in the coffin for F1 as we know it? ,0.0
516122,"Today is a day of rest. It's needed since I haven't been well lately. Not to mention I have the budget book to digest, ",0.0
516397,"quick pit stop then out. @psibreaker i wanna look like im in the matrix  oh, and make an important political statement definatly ;-)",0.0
516628,Iran's Disputed Election. There are no words for whatÂ´s happing  http://bit.ly/fdUMm #Pictures #Iran,0.0
517367,@musosdan office politics ,0.0
518211,grocery shopping is so stressful lol. We almost made our $100 budget but we were $1.90 over  DAMN YOU TASTY CARAMELLO TREATS,0.0
518675,@mikki1950 - I have to go to Dover to meet with the Minister. ,0.0
518907,Just had a terrible thought - if the Tories win the General Election will Jim Davidson come back from Dubai to live in the UK ,0.0
519082,Missing friends and reading about more budget deficits ,0.0
519241,@TPO_Hisself I just have NO confidence in government's ability to execute Obama's 'feel good' health care policies! I wish I did ,0.0
519382,government claims back a rather huge sum of the financial support for my studies from back in 2006. bah! ,0.0
520662,@wes8477 Unfortunately that is correct. It was a victim of budget cuts and a couple sub-par graduating classes ,0.0
520749,What's going on with the Obama Health policy he's trying to impose! Damn maybe becoming a nurse might not be the best thing!!! ,0.0
521061,thinking if any country has worse national healthcare system than Polish one. I don't think so ,0.0
521275,Only in Houston can your electric bill go from 60 dollars to 210 dollars in 1 month... #deregulation ,0.0
521477,help me with taxation of trust ,0.0
521924,...but Ahm.Nej adherents showed up at the same place and the same time by persuasion of government medias to corrupt their rally ,0.0
522129,The citizens in Iran and Germany need help! Protect us from our Government.. ,0.0
522192,"130â¬ for wall color and a ceiling light... Damned, my budget decreases  anyway, i hope i can finish painting my kitchen today...",0.0
523440,"I just learned I am considered an independent contractor, therefore I will owe the government some tax money  ugh...",0.0
523689,i got my phone back. Yay! with that being said... yesterday i spent a crap load of money on clothes for symposium. i went over my budget ,0.0
523690,@CandaceRae really stupid. Seems the only thing republicans can attack these days is the &quot;war on jokes&quot; about them!  how r u this morning?,0.0
523769,@mattmorrell  - ate home   No use for it in the wild wonderful world of healthcare it.,0.0
523984,Link: Obama blocks access to White House visitor list - So disappointing.  http://tumblr.com/xqk2273sd,0.0
524496,going to visit pop at the hospital for a little bit. then to white marsh to drop off MORE applications and to do stuff.unemployment sucks ,0.0
526327,Obama - joining those he ran against in refusing to release visitor logs. So much for hope of change ,0.0
526582,"So much to transparency...Just like Bush, Obama blocks access to White House records. I expected more change.  http://bit.ly/CbZH5",0.0
526985,Is really tired  trying to read about politics...to expand my knowledge so i may form a valid opinion...,0.0
527585,back at college!  back to politics lessons,0.0
527633,not feeling exams atm!! 7 done 4 left bares gna fail politics tomoro  bad times!,0.0
528471,@mohalen Trying to live on a budget of &lt;$150/month for food is not easy. ,0.0
529114,"With budget cuts, I think my dream of and chances of being a TA when I'm in grad school has been diminished. ",0.0
530327,@markhoppus  at times like this i wish i lived in america...but then we wouldnt have free healthcare,0.0
530401,"&quot;and although it seems heaven sent, we ain't ready, to see a black President!&quot; Â© pac  wishing he was here to see it all...",0.0
530666,dear mrs president  - Pink,0.0
530686,dear mr  president  - Pink,0.0
530960,"@Jason Manford Stepgen Fry is off to Ballet Russe, i'm revising Government and Politics. ",0.0
531427,I get depressed once other week. The government keeps taking my money. This week I looked at my paycheck early. ,0.0
531484,@RandomLittleImp thats terrible. he was a good teacher. office politics are the pits! ,0.0
532964,I really want a 12.00 soup and salad combo from the nordstrom cafe..... I can't fit that into my budget ,0.0
532992,"OBAMA: NO, YOU CAN'T!!!  http://bit.ly/XfND7  He won't help gays for equal rights in marriage!",0.0
533093,"looks like we are just not going to get where we want to be.   making dinner, bathing kiddos, and then making us a strict budget!!!",0.0
533217,Gov. Rendell proposes more tax increases on Pennsylvania...I guess making PA government more efficient and smaller isn't an option ,0.0
533837,@iamamro Never been. We tried hard to make the budget work but no go. ,0.0
534151,"@NextRevolution unfortuantly, President Obama did a cop out. The least they can do is send in aid ",0.0
534191,"Hooray for overdrafting, weekend camping trip is no longer in the budget ",0.0
535560,"Sadly, Obama is the later ",0.0
535743,"Raining in chitown.  listening to TAI woot. home of bill beckett, obama, and pizzeria uno",0.0
536054,is being drug to a republican commitee meeting against her will ,0.0
536098,"@ladytia It seems that &quot;for change&quot; isn't really changing at all. I've been watching @maddow talk about GLBT isssues and Obama, and I'm ",0.0
536212,Church politics caused ?@&amp;! to hit the fan 2day rite b4 vbs not a good thing uggg ,0.0
536258,"@Brit710 Damn! tht sucks  I be chillin, collecting unemployment, and tryin to enjoy my summer really..lol.",0.0
536573,Just finished a fitting with @angelafink for Thursday's shoot...I'm pooped! Now into a budget meeting ,0.0
536656,Sucks being stuck at home  reading ap government...,0.0
536664,So back to the original plan then. Goddamn American healthcare. ,0.0
536977,Just filled up the tank this morning with close to $3.00/gallon gas!!   Costed me $40+ for my tiny car!  Do something Obama!,0.0
537168,@HomelessRights Awwww that's so sweet!  I'd love to hear more about it - did you face challenges with immigration/marriage? I'm worried ,0.0
537332,What I learned at work today: Medicare sucks. Our healthcare system is a mess ,0.0
537395,@americnxidiot not sure the term &quot;election&quot; applies... at least as we know it ,0.0
537597,"My frustration comes from the fact that well, I'm NOT a depression expert. I'm an environmental politics and policy specialist ",0.0
538458,@wrldfms damn i think we got screwed in the last election.  really disappointed that obama isn't as convinced of his values as bush was ,0.0
539816,Going to start &quot;Where In The World&quot;. Guess what room I'm standing in. I wanted to have exotic locales but didn't have the budget. ,0.0
542208,Gray Davis: Life is all about choices (referring  to the CA budget crisis. ME: no money = no choices ,0.0
543208,"@nytimes Obama sought to enlist consensus- buckle your seat belts America, here comes Socialism - we are screwed ",0.0
543718,Bill Maher rocks...and has some comments on Obama...funny and true  http://tinyurl.com/m723mq,0.0
543976,@Ravish30 That sounds yummy!  I'll have to keep that set in mind-- it looks like fun!  Unfortunately it's not in the budget right now.  ,0.0
544332,"still at the office, trying to untangle a cross-charge mess &amp; some other budget fun ",0.0
545629,"also I APOLOGIZE TO MY FOLLOW LIST FOR SPAMMING POLITICAL SHIT but it's what i want to do, ok? ",0.0
547258,@caseyore can't wait to spend my evaporating tax budget on a citywide election too. But let's care about the mayors foreclosure problems. ,0.0
547801,I've come to terms with the fact that I will most likely have to file for unemployment at the end of August. *sigh*  ,0.0
548904,not hungry anymore....the government FUXking with my money and it reeeaaalllyyy hurt$...  ,0.0
549573,S. Korean Pres. meets w/Obama.  Ling &amp; Lee &quot;ADMIT&quot; guilty @alexpham4 what's the update with north Korea? I have no tv in my room ,0.0
551896,"@mtgordon Hey, I've been to the The Long Room at Trinity! Alas, I didn't have time to visit the Library of Congress when I was in DC. ",0.0
552076,@rahulvarshneya You make it sound like I can walk out right now  But soon.. and I'll send for you. haha like the immigration movies. haha,0.0
552873,@jbmonroe31 ooh I know about the politics of the job and its some major bitchassness  it sucks but we cant ever escape it,0.0
552939,http://twitpic.com/7ltf6 - Sad.   Where did you go Obama?,0.0
553197,I'm going home now. To shoot things. I'm running out of budget on this gig. I'm fearful. ,0.0
553214,@selenagomez I just saw the Mr. President video and this makes me sad that u feel that way about Nick J.  cause I love him ,0.0
553658,@SuddenlySandy the only people who can investigate it is Congress and we can see that's not going to happen ,0.0
555355,"needs somewhere lovely for her birthday dinner - 25 people in central London, budget Â£20pp + drinks. Tierra Brindisa too small ",0.0
555784,"Ahhh They want to make downloading illigal here  darnit, stupid government! Where's the fun on internet without downloading?!",0.0
555903,@exmoorjane I think it should be something parent want to do for their daughter. We had to pay for our own  but we gave a budget to our...,0.0
555989,I got elected as class president.. Doesn't that suck!?!?!? ,0.0
556335,@OhRikki lmao. I dont wanna be the official child molester of twitter though  Obama already stole that title from me :/ Fuckin Jagerbombs.,0.0
556769,Imagine Ayatollah Khamenei &amp; Ahmadinejad with nuclear weapons  Iranian democrats must prevail #iranelection #tehran #iranians #iran,0.0
556971,#EFCA Now! Imagine Ayatollah Khamenei &amp; Ahmadinejad with nuclear weapons  Iranian democrats must pr.. http://tinyurl.com/l62qmt,0.0
557420,@NomadWanderer know the place.. but they dnt rent out  .. umm i can buy the 100mm macro .. lets see hw to budget the 30K nw !,0.0
557785,dealing with work politics ,0.0
558129,Dear Mr President- Pink. so sad ,0.0
558470,"@featureBlend our government lies (thatâs approved) and ignores all experts, ignores the constitution and ignores democracy ",0.0
558685,Yikes! UK unemployment statistics at their highest in 12 years. That's rather worrying ,0.0
558786,"@bocchama I know how you feel  Suddenly I'm ed-in-chief, president of english club, class secretary &amp; math club, and I'm running for prez.",0.0
558933,Unemployment sucks!! ,0.0
559215,"@Kelstena let's not go into a political discussion, life's too short for that. Every country has their flaws unfortunately  Look at Iran!",0.0
559511,@garrymunro NO government will  - makes me sick - I am sick of trying to re-home abandoned animals - small and large,0.0
560431,"@BarackObama Why, Mr Obama?... It was not nice killing a harmless fly. You really should be above such thing... ",0.0
560459,Welfare day tomorrow ,0.0
562057,"@LIrunner9 I'm so jealous! I try 2 get all the running gear, but this one's not in the budget. ",0.0
562473,Stuck in the middle of corporate politics - I hate playing these games ,0.0
562515,Since when instructables.com charges for tutorials??   #capitalism #fail,0.0
562566,Waiting for my car...new brakes were not in the budget ,0.0
563054,Busy day ahead. Meetings and budget forecasting. ,0.0
563602,"Thinking about getting tix for my kids and myself for Pink in Brisbane in August , not sure if budget can stretch to three tix though.  ",0.0
564314,the Iranian election seems to have pushed Laura Ling and Euna Lee right off the nation's radar.  ,0.0
564519,The govrmt now runs banks &amp; the auto industry... Please someone stop Obama before he runs healthcare too ,0.0
564808,I had a dream Michelle Obama was stalking me. She was trying to pin flower broaches one me ,0.0
565104,my regional president is visiting the branch today.  i really don't get any breaks ,0.0
565209,"@asskicker CW dropped it and the only way it would be picked up would be without the writers or the budget, so they let it die. ",0.0
565219,Read about how Abe Lincoln rose from obscurity and navigated political craziness &amp; civil war! Today I got to the part where he was shot ,0.0
565238,"@vaxen_var Yup the fed is the face of state run capitalism,  bad mojo ",0.0
565379,is going to see Prez Obama speak live at ASU Sun Devil Stadium at 7 30 tonight ..  have to sit 4 hours in the sun..just like Indian rally,0.0
566748,Cramming for tomorrow's taxation exam. ugh. So unmotivated ,0.0
567417,Josh says Communities must take road trips.  Anyone have money for me to fund a HorizonWatch road trip as I have no budget.    #smm09,0.0
567675,Obama's same-sex partner benefits for fed. employees do not include health benefits. Excuse? DOMA.  #gayrights,0.0
567818,"@Mickeleh haha!! Fair! Let's do that! Just kidding. I wish I had an iPhone though.  Your pic is pretty sweet btw, Obama shades! Nice!",0.0
569375,Ready for this twitter? I am mad obama wants to create a new financial regulatory agency ,0.0
569524,"i've been trying to ignore all the political hoohah re:pres &amp; gay rights this week, but it just seems kinda disheartening ",0.0
570179,Man my budget is so tight I can't even afford to tip.  I told her it was a recession. I feel like shit ,0.0
570224,@muffwiggler JEALOUS!!!! you guys have room in the budget for a travelling admin assistant? oh wait...I don't even have a passport ,0.0
570274,just got finished filling out the unemployment benefit forms and applied for a job at fgcu. tomorrow to beat the pavement. i haz headache ,0.0
570468,"Poor Iranians' Vote gets chopped by Supreme Leader     Reason Why- Religion and Government does not gel, mix, or blend.",0.0
570627,"@djvaleska Right, the government is taking enough of my money that I will NEVER see again.  D:  Your display pic wont show up onmy bberry ",0.0
570685,@Hello_Lilly I'm bored too...  did you watch the Obama video? ^^,0.0
571499,I'm SO disappointed w/the ABCNews/Obama HealthCare Lovefest &amp; Sale-a-thon.Will ABC get rt be4 the new season of #Lost nxt yr?  #tcot#sgp,0.0
571961,@nitweet Makes me sad about politics these days. ,0.0
572027,Obama's first panic-ridden climate change report is out. @Qtip1423 will be under water soon   http://bit.ly/1staQH #tcot,0.0
572116,"Obama needs to stay the hell away from yours, mine, and our money!  we need less gov involvement, not more.",0.0
572153,Yay I want to stop paying for my healthcare and have a soul provider by the gov. ..............  this is not w... http://loopt.us/XxbUZQ.t,0.0
572887,Supposedly Clinton was the first &quot;Black President.&quot; Will Obama be the first &quot;Gay President.&quot; Does not look good right now! ,0.0
573514,"really hope @BarackObama &amp; company don't squander the last, best chance we've got at healthcare reform, but they seem intent on cowardice ",0.0
574576,@CaroBaby thanks Caroline! I'll just be another noboby in the unemployment line.  hopefully I'll be able to find a job soon.,0.0
574635,@jwage Sounds like you guys won't have the turnout you wanted for SF training  Fiscal budget renews July 1 = hard to get funds before.,0.0
574917,Waiting in a massive line at immigration. Looks like 60 mins+ ,0.0
575480,Anybody still got the Obama Facebook satire-I forgot to bookmark it ,0.0
575508,Cant though.... Have to budget! Mom is frontin up no more money ,0.0
575815,Iranians had an election stolen from them and they started peacefully protesting. The Lakers won another championship and 15 people die. ,0.0
576107,Greed will always trump regulation.    http://tinyurl.com/m6u646,0.0
577755,Find your congressman/woman on Twitter: http://tweetcongress.org/ Republicans outnumber Democrats 2:1. ,0.0
578045,"Really want to try out ScotteVest, they look awesome for techy people but are too expensive for my budget. ",0.0
578070,Hoy fui best buy y me Keria llevar una mac....pero en eso kedo... queria... I ain't got the budget yet ,0.0
580108,i think what Obama did was wrong   Granting Some Benefits to Same Sex Couples,0.0
580582,Another angry protest down Congress making me have to stay late at work ,0.0
580921,"@CA_Young am semi-tempted to see if this will set off the web filter at work, but probably not best idea given latest unemployment stats ",0.0
580929,"@ItsChelseaStaub you can hope. IF Obama hadn't been elected though, a LOT of other countries would have been disappointed too ",0.0
581396,"my budget's going to be very tight for the next few months   ah well, I'll have space for guests and a door between sleeping &amp; living area",0.0
581445,"Shame on the International leaders who have accepted Ahmadinejad as Iran's President, shame on U Japan and Russia !!  #Iranelection",0.0
581597,Universal healthcare...where are you?  Cigna sucks ,0.0
581883,well my day off is over so it's off to bed for my regulation five hours sleep before work ,0.0
581966,Dear Mr President by pink touch me everytime i listen to it ,0.0
584253,"F%#^kin' budget cuts! I was able to find another calculus class, but it's during rugby  gonna kick ass @ tomorrow's practice!!",0.0
584844,I didn't know that Obama swatting at a fly was considered news?? That's really stupid. ,0.0
586337,"Breezin' through Government. I miss hanging out with friends  Lets hang this weekend? Sleepover Friday, but Sat/Sun? Lets make plans!",0.0
586790,"@Toddly00 the people of iran. mousavi would've won with over 70% of the votes if it had been a fair election, but they cheated. ",0.0
587418,@marymancini Election integrity in Tennessee just suffered a staggering blow. ,0.0
587861,I &lt;3 Obama but partial equality is still not equality...   ,0.0
588132,just found out about the US HIV travel and immigration ban!  ,0.0
588971,"@LindsayAraMiars can't believe i missed it   it's all of my favorite things combined in one: politics, baseball, and thad looking dumb.",0.0
589048,My unemployment seems to have run out on me. I believe there is an emergency extension available. I've yet to find a job ,0.0
589740,feeling let down by obama today ,0.0
590257,@john_hutchings yes the iran election coverage through social media is amazing. On another note just saw post re Geoff's sisterinlaw  sad,0.0
590933,"@mymoneyshrugged Not messing with me anymore?!  Man, my mom always told me to not talk politics!",0.0
590953,Finnish Minister Sirkka-Liisa Anttila wants another species dead on her watch: Saimaa Ringed Seal http://areena.yle.fi/video/172977 ,0.0
590974,"@Ginevra_Girl  Well, you can join me on the unemployment line. IDK what I'm gonna do.",0.0
593431,@5minutesformom 2 words w/a descriptive modifier...B.S. SPEED TRAP   I choose to consider it yet another unwanted subsidy of broke  CA gov,0.0
594955,Obama is super proud of swatting that fly. With good reason! I always just hit myself.  http://is.gd/153wo,0.0
595682,Watching &quot;The Great Outdoors&quot; on TBS HD. Classic 80's flick. Reminds me of my childhood. Didn't have to worry about unemployment then. ,0.0
595714,"Watching Daily Show cover Obama at the AMA.  Yes, I was looking for the back of my Dad's head.  The shot was too close ",0.0
595807,@reverendgodless + omg ur president charley!  is david Regan?,0.0
599910,@Nijlie Most of the time... Unfortunately there's often no budget to spend on unit testing ,0.0
599967,Ouch Indian Inflation going into -ve territory ..Not a good sign   http://news.bbc.co.uk/2/hi/business/8106534.stm,0.0
600077,pouring some liquor out for sec. of state hillary clinton's elbow http://www.cnn.com/2009/POLITICS/06/18/clinton.arm/index.html ,0.0
600460,@joemuggs re Neil Mc on Bono &quot;his principal approach is to lobby for political change rather than call for charity&quot; - One word: RED ,0.0
600473,Going to bed.. hope that unemployment will extend my benefits or else I'm screwed   I hate being poor... generous rich people give me $$$,0.0
602033,Summer government SUCKS ,0.0
603961,@KimberleyMDISCO I wish! i'm on a budget (i've just bought a house)  It's a v.good thing I don't work in Bham else I would be there!,0.0
604552,Pregnancy has made me stupid and unemployment has made me lazy. I guess I'm becoming the white trash stereotype. ,0.0
605132,wants to know if it's irony when a national security minister gets exploded. Oh Somalia ,0.0
606423,bit of a tummy ache  but looking forward to dinner tonight with bex and the minister girls ,0.0
606537,@midlifechick if we strt thrwing thmgs at crs and gettng angry at obama supporters thn we r no better than militant libs ,0.0
606578,"sorry, Obama. I can't step away from the video games. oh, and doctors today. ",0.0
606594,"@kkcoug  no, we didn't have enough money in the budget.",0.0
607736,read some depressing budget news this morning. Great way to start the day ,0.0
608152,@corn_please Yea but I have to go take an American Government first ,0.0
608240,Work blows! Well not the actual work but all the politics that go with it ,0.0
608265,"@Harley_Dude I bought mine July 13, 2009 -hope that AT&amp;T honors iPhone 3Gs subsidy 4 me... their Web site still says &quot;no&quot; for me = #fail ",0.0
608300,it is not election it is selection!!!!!!   ,0.0
608561,@Gem_W @glastowatch After just fixing the car (again! argh!) my glasto budget is a couple hundred tops. Less if I can get away with it ,0.0
608953,http://bit.ly/bI5qj  Michigan Unemployment now 14.1%  ..so sad ,0.0
609782,@may_gun I agree about the $ so I'm still scraping out the articles as much as I can motivate. And I'll be at the welfare office on Mon. ,0.0
609942,Filing for unemployment ,0.0
610632,"PETA raising a flap over Pres. Obama's swatting a fly, they want him to use more humane remedy.  PETA ought not come to my house ",0.0
611203,"Detroit is a Big Government, social welfare -- Catastrophe ",0.0
612246,2-3 more jobs applied for today.  I need to finally give in and apply for unemployment   ,0.0
612556,"I cant understand ATT america -- no MMS, or tethering (both of which I have already enabled) and no subsidy for existing iphone customers ",0.0
614320,"feeling kinda pissed at obama for the first time...the gay rights lies especially, not to mention the forgiveness of torture ",0.0
614499,Ninja Obama! That fly did nothing to hurt him... Poor little guy  http://bit.ly/nE7Rm,0.0
614814,"@slickta I won't be there on the 4th  but let me know when you will be back, I miss you! BTW love your pic with the president &amp; first lady",0.0
617806,@Jack__Jackson representing...like Jeff said last year...Sarah please keep talking as long as you can talk a democrat will be in office ,0.0
618089,@Sweet_Olive Thats what I suspected. Religion + Politics = ,0.0
618597,"If I could up sticks and move to Canada right now, I would. Immigration points system slowing me down ",0.0
619312,is blasting some of the veronicas songs from her jukeboxx &lt;3   and who cares if obama killed a fly?! why are making such a fuss!?,0.0
619732,@Hail_Mary_Jane Did you know Obama id signing a new bill to give the FDA cntrol of the tabacco industry. no more flavored dutches ,0.0
619982,@Sohui yup theres none close enough within budget ,0.0
620287,There are more tweets about the iphone update than iranian election tonight. Forget freedom! ,0.0
620529,government done gone and took my baby! handing off a research project of two years to the main dev group for maintenance is difficult ,0.0
621404,@MsMelissaMathew  R.I.P. for the Iranian Election Whistle Blower ,0.0
621564,Well @robertpurfield seen as i'm a Dual role parent i'm claiming a steak too so! It'll prob be round steak tho- i'm on a budget! ,0.0
622081,last exam 2mow peeps then off to ldn for the script its politics synoptic which truth be told dnt feel that ready for and its f**k hard ,0.0
622144,Checkout line has more magazine covers with Brad Pitt/Jen Anniston hookup than the Iran Election fiasco ,0.0
623272,Now as of June 24th the government will only give the news they want out to Americans! (On ABC) Do we live in America? Whats going on?   ,0.0
624401,"@brawngp_fanblog  I don't like Max, Bernie, or  budget capped-dumbed down-free for all #F1, but  a break away doesn't feel like good news ",0.0
624816,I've been conscripted to a work politics  war I don't want to fight in. Why can't I be Switzerland ,0.0
625882,@oliver I agree. But how do you vote against stupidity? Stupid people have the majority in every political party. ,0.0
626258,@meerkatdon Our BM is having emergency oral surgery tomorrow so he won't hear the budget presentation. Our branch will be uninformed ,0.0
627575,@BudgetBitch Ye 'ol budget gonna have to be tweaked! $367 is the cheapest I can find  Contemplating getting half- year cover for now,0.0
627768,did anyone else find it terribly sad that rock the vote sponsored a dmv concert in a city where people have no vote in congress? ,0.0
628906,@sarah21210 I am! I'll have to postpone it until the economy does a little recovering. Unemployment at over 12%. ,0.0
631772,I been put on a Budget so I can't go to the mall    and I just got paid today   @ReBeLR,0.0
631966,@laurie_pringle They either find it doesn't pay (in politics) or &quot;have just never done it&quot; - wish I had a better answer ,0.0
632396,W0WZERSZ! WAt A H0UR! PPl bE HAViN tHE gRl SlAViN fA REAl!  D0 tHEY N0t KN0W MY PRESiDENt iSZ blACK? :\,0.0
632793,"Hates homophobic Obama  work was fun, but i think i have the highest IQ out of everyone i work with. Blah, pay is pay right?",0.0
633498,"had a good night, but it still doesnt trump last night.  i miss you like crazy. i'm glad you're having fun, but come back home ",0.0
633511,"a fly is bothering right now, and i want to barack that bitch but i dont have the skills that obama has ",0.0
634321,"@tiffpanda YES I AM,,,,IIMMM IN MIAMI BITCH. i dunoo , im pretty sure it well stay open cause the government wants us to die!  ",0.0
637120,"Formula 1 will be different next year, now that the 8 FOTA teams start their own championship. Sport and politics ",0.0
638114,stupid econ &amp; government hw ,0.0
638607,Donald Trump presenting Raw (wrestling)?!? Lmaoooo I'm in the mood for quiznos' torpedo ,0.0
638620,negative inflation ... no wonder my pay cut is being justified ,0.0
639163,@NixiePixel I wish I could stop president Bush from killing so many innocent people in Iraq ,0.0
639498,@ChanelZampogna No one understands my foodo-political dreams and motivations ,0.0
639664,@peterfacinelli now wouldnt that be something Mr President... lol. stupid twitter ,0.0
639753,wow i just made a budget...someone has to hold me to this though ,0.0
